air_store_id,m0,m1,m2,m3,m6,m7,m8,m9,m10,m11
air_38746ffe9aa20c7e,6.12,5.16,5.2,4.111111111111111,14.933333333333334,13.096774193548388,12.107142857142858,9.89655172413793,14.37037037037037,12.75
air_396166d47733d5c9,24.24,21.72,31.225806451612904,24.952380952380953,21.178571428571427,18.785714285714285,20.73076923076923,19.137931034482758,15.62962962962963,22.24137931034483
air_396942e6423a2145,14.166666666666666,17.153846153846153,14.423076923076923,19.75,17.14814814814815,21.607142857142858,14.37037037037037,17.576923076923077,12.785714285714286,17.344827586206897
air_397d3f32a7196aa2,24.40909090909091,24.291666666666668,28.115384615384617,31.35,43.38461538461539,27.071428571428573,27.32,25.26923076923077,26.36,33.541666666666664
air_3980af67be35afdb,12.727272727272727,13.636363636363637,15.76,15.823529411764707,14.346153846153847,12.32,13.037037037037036,14.6,14.28,15.23076923076923
air_3982a2c4ea2ed431,28.82,31.862745098039216,31.446428571428573,32.608695652173914,38.17857142857143,31.346153846153847,28.296296296296298,29.714285714285715,28.071428571428573,37.69230769230769
air_399904bdb7685ca0,38.81481481481482,42.05357142857143,42.50877192982456,39.48936170212766,34.903225806451616,36.766666666666666,37.93333333333333,34.774193548387096,35.9,56.225806451612904
air_39dccf7df20b1c6a,24.633333333333333,22.660377358490567,24.774193548387096,26.326923076923077,25.225806451612904,26.29032258064516,22.482758620689655,24.903225806451612,20.233333333333334,28.096774193548388
air_3a8a3f8fb5cd7f88,17.91111111111111,24.0,24.697674418604652,22.466666666666665,43.25,44.92,41.0,28.818181818181817,17.647058823529413,22.307692307692307
air_3aa839e8e0cb6c87,25.51851851851852,23.714285714285715,27.066666666666666,27.38095238095238,31.096774193548388,24.428571428571427,30.8,28.193548387096776,26.866666666666667,31.580645161290324
air_3ac24136722e2291,14.703703703703704,15.291666666666666,15.8,13.85,17.14814814814815,13.925925925925926,15.307692307692308,16.37037037037037,15.678571428571429,17.733333333333334
air_3b20733899b5287f,34.5,40.391304347826086,46.69230769230769,37.35294117647059,47.52,47.25,49.416666666666664,49.08,41.08,49.666666666666664
air_3b6438b125086430,13.962962962962964,13.654545454545454,12.383333333333333,12.02,11.258064516129032,13.290322580645162,11.8,13.533333333333333,13.5,18.483870967741936
air_3bb99a1fe0583897,37.62264150943396,33.627450980392155,40.37931034482759,35.541666666666664,35.096774193548384,28.9,32.9,32.25806451612903,30.033333333333335,41.3
air_3bd49f98ab7f36ab,10.37037037037037,12.333333333333334,11.064516129032258,11.80952380952381,11.241379310344827,9.655172413793103,10.758620689655173,10.655172413793103,8.379310344827585,12.225806451612904
air_3c05c8f26c611eb9,29.966666666666665,22.87719298245614,30.459016393442624,27.76923076923077,23.433333333333334,20.533333333333335,20.03448275862069,22.677419354838708,24.366666666666667,35.096774193548384
air_3c938075889fc059,29.185185185185187,24.0,30.035714285714285,28.428571428571427,31.555555555555557,29.153846153846153,29.666666666666668,29.964285714285715,26.192307692307693,37.285714285714285
air_3cad29d1a23209d2,9.325581395348838,9.23404255319149,10.0,9.2,10.0,8.476190476190476,9.652173913043478,9.416666666666666,9.954545454545455,11.333333333333334
air_3caef3f76b8f26c5,18.6875,20.88,24.901960784313726,22.022727272727273,23.56,18.384615384615383,17.48,18.28,20.48,22.2
air_3d3a2b509180e798,14.956521739130435,18.217391304347824,15.185185185185185,17.210526315789473,17.52,13.08,15.541666666666666,12.23076923076923,20.565217391304348,17.857142857142858
air_3e6cea17a9d2c0f1,18.20689655172414,15.875,20.451612903225808,18.846153846153847,21.033333333333335,20.033333333333335,18.6,15.838709677419354,12.666666666666666,22.366666666666667
air_3e93f3c81008696d,19.904761904761905,33.041666666666664,42.7037037037037,33.2,23.3,15.909090909090908,24.363636363636363,30.454545454545453,25.72,27.76
air_3f91d592acd6cc0b,21.307692307692307,17.181818181818183,22.033333333333335,24.666666666666668,27.166666666666668,21.62962962962963,20.433333333333334,22.75,23.103448275862068,22.93103448275862
air_401b39f97e56b939,13.825,17.756756756756758,16.61904761904762,13.051282051282051,11.681818181818182,13.157894736842104,11.210526315789474,15.421052631578947,12.090909090909092,13.476190476190476
air_4043b7ccfbffa732,50.0,47.825,50.48837209302326,46.02564102564103,40.59090909090909,42.68421052631579,42.18181818181818,45.69565217391305,37.333333333333336,44.0
air_4092cfbd95a3ac1b,32.96296296296296,32.82142857142857,29.966666666666665,27.40909090909091,36.53333333333333,34.0,27.633333333333333,26.838709677419356,35.06666666666667,44.86666666666667
air_40953e2d8b4f2857,15.458333333333334,14.458333333333334,14.206896551724139,17.055555555555557,13.25925925925926,11.961538461538462,13.208333333333334,11.16,11.846153846153847,19.0
air_40f6193ea3ed1b91,13.854166666666666,14.959183673469388,14.754716981132075,15.217391304347826,16.962962962962962,13.12,15.807692307692308,14.571428571428571,13.625,16.535714285714285
air_414ff459ed18fa48,16.06896551724138,16.178571428571427,15.32258064516129,17.136363636363637,16.387096774193548,14.935483870967742,15.166666666666666,17.7,17.5,18.29032258064516
air_41bbf6e1d9814c4b,6.555555555555555,7.3061224489795915,8.566037735849056,8.909090909090908,8.576923076923077,6.222222222222222,7.3076923076923075,6.5,6.615384615384615,6.478260869565218
air_421670f21da5ba31,12.846153846153847,12.041666666666666,16.344827586206897,17.94736842105263,21.903225806451612,24.03448275862069,19.823529411764707,3.0,13.555555555555555,14.035714285714286
air_4254c3fc3ad078bd,7.166666666666667,11.458333333333334,11.5,10.904761904761905,12.11111111111111,10.0,11.73076923076923,13.73076923076923,8.814814814814815,11.296296296296296
air_42c9aa6d617c5057,40.166666666666664,45.47826086956522,47.38461538461539,43.05263157894737,51.03846153846154,46.791666666666664,47.88,45.80769230769231,42.48,47.30769230769231
air_42d41eb58cad170e,18.586206896551722,18.666666666666668,23.703703703703702,27.15,23.033333333333335,21.677419354838708,21.766666666666666,21.17241379310345,20.071428571428573,33.7
air_43b65e4b05bff2d3,23.06451612903226,22.357142857142858,23.70967741935484,22.454545454545453,27.032258064516128,23.612903225806452,21.933333333333334,23.612903225806452,22.033333333333335,28.096774193548388
air_43d577e0c9460e64,33.895833333333336,29.555555555555557,34.8125,37.285714285714285,28.884615384615383,35.17391304347826,30.428571428571427,29.52,30.782608695652176,30.40740740740741
air_4433ab8e9999915f,17.652173913043477,16.304347826086957,17.774193548387096,20.5,23.2,17.12,17.333333333333332,17.0,20.043478260869566,21.44
air_4481a87c1d7c9896,16.214285714285715,15.785714285714286,22.096774193548388,22.136363636363637,20.35483870967742,20.966666666666665,22.166666666666668,26.419354838709676,20.466666666666665,21.03448275862069
air_452100f5305dde64,6.136363636363637,7.478260869565218,8.115384615384615,7.5,7.043478260869565,5.923076923076923,5.363636363636363,7.380952380952381,5.625,5.333333333333333
air_45326ebb8dc72cfb,17.666666666666668,17.208333333333332,17.214285714285715,30.714285714285715,17.48148148148148,17.14814814814815,19.53846153846154,17.14814814814815,18.84,18.785714285714285
air_4570f52104fe0982,9.428571428571429,8.872727272727273,11.389830508474576,10.66,14.516129032258064,7.958333333333333,7.5,5.2,6.214285714285714,5.37037037037037
air_4579cb0669fd411b,28.40740740740741,24.464285714285715,21.451612903225808,16.818181818181817,21.0,24.06451612903226,22.9,25.129032258064516,26.233333333333334,34.55172413793103
air_457efe8c3a30ea17,7.622222222222222,7.854166666666667,8.283018867924529,7.2444444444444445,7.08,5.75,4.24,4.956521739130435,6.076923076923077,5.846153846153846
air_464a62de0d57be1e,23.821428571428573,28.464285714285715,29.838709677419356,25.636363636363637,22.70967741935484,18.677419354838708,16.666666666666668,20.64516129032258,19.433333333333334,33.53333333333333
air_465bddfed3353b23,31.703703703703702,30.285714285714285,35.32258064516129,24.863636363636363,32.83870967741935,21.806451612903224,25.966666666666665,32.8,35.7,40.61290322580645
air_47070be6093f123e,41.541666666666664,35.04347826086956,43.69230769230769,47.8421052631579,48.46153846153846,32.5,46.42307692307692,67.0,53.8,42.172413793103445
air_472b19e3b5bffa41,12.227272727272727,13.291666666666666,13.666666666666666,14.0,6.478260869565218,5.7894736842105265,7.434782608695652,6.380952380952381,8.052631578947368,15.076923076923077
air_473cf23b9e7c0a37,7.666666666666667,8.958333333333334,10.0,8.894736842105264,10.785714285714286,10.24,10.23076923076923,9.384615384615385,9.153846153846153,10.88888888888889
air_473f98b212d37b4a,21.244897959183675,28.42222222222222,23.833333333333332,24.162790697674417,31.307692307692307,29.666666666666668,25.428571428571427,26.037037037037038,24.73076923076923,25.555555555555557
air_47beaffd3806c979,23.555555555555557,26.0,23.904761904761905,19.214285714285715,16.071428571428573,17.2,16.65,19.263157894736842,23.2,23.27777777777778
air_483eba479dc9910d,13.644444444444444,22.41304347826087,21.470588235294116,22.52173913043478,19.083333333333332,14.26086956521739,15.346153846153847,19.8,14.76,22.153846153846153
air_48e9fc98b62495a7,19.346153846153847,21.333333333333332,27.084745762711865,21.177777777777777,32.9,31.266666666666666,25.566666666666666,18.464285714285715,24.846153846153847,26.766666666666666
air_48f4da6223571da4,20.24137931034483,17.296296296296298,20.29032258064516,22.15,23.733333333333334,20.870967741935484,20.964285714285715,23.322580645161292,22.3,26.4
air_48ffd31594bc3263,3.8636363636363638,3.1739130434782608,4.76,4.411764705882353,4.806451612903226,3.740740740740741,4.56,4.148148148148148,11.666666666666666,5.958333333333333
air_49211568cab5fdee,16.741935483870968,20.25925925925926,19.333333333333332,24.136363636363637,18.774193548387096,16.0,18.666666666666668,17.93548387096774,15.3,20.774193548387096
air_4974785f48853db9,7.0588235294117645,6.111111111111111,8.0,6.294117647058823,6.48,7.476190476190476,9.590909090909092,9.391304347826088,8.047619047619047,11.32
air_4b251b9f8373f1ae,20.166666666666668,19.17142857142857,24.821428571428573,26.821428571428573,21.46153846153846,20.444444444444443,20.2,17.5,17.933333333333334,22.428571428571427
air_4b380b4db9d37883,28.555555555555557,27.107142857142858,28.967741935483872,26.227272727272727,27.548387096774192,27.225806451612904,22.266666666666666,25.548387096774192,24.566666666666666,24.612903225806452
air_4b55d8aea1d2b395,1.5,37.67857142857143,52.193548387096776,36.81818181818182,1.3333333333333333,1.0,1.0,13.583333333333334,3.1666666666666665,3.0
air_4b9085d0d46a6211,26.5,30.208333333333332,34.53846153846154,28.63157894736842,28.92,24.5,27.833333333333332,26.28,26.772727272727273,31.416666666666668
air_4beac252540f865e,41.458333333333336,41.72,46.266666666666666,39.714285714285715,36.51724137931034,38.392857142857146,40.81481481481482,32.733333333333334,33.758620689655174,50.0
air_4c2ed28f3f19ca52,14.347826086956522,13.291666666666666,10.833333333333334,15.0,14.733333333333333,14.172413793103448,17.307692307692307,14.75,15.214285714285714,16.72
air_4c665a2bfff0da3b,7.808510638297872,7.377358490566038,6.7368421052631575,8.191489361702128,5.275862068965517,5.76,6.076923076923077,5.0,6.678571428571429,6.814814814814815
air_4c727b55acdee495,14.88,16.77777777777778,18.870967741935484,14.80952380952381,16.774193548387096,15.566666666666666,17.633333333333333,17.225806451612904,17.033333333333335,15.275862068965518
air_4cab15ad29c0ffbc,18.842105263157894,17.61111111111111,21.271186440677965,21.959183673469386,28.806451612903224,25.433333333333334,26.066666666666666,22.677419354838708,18.96551724137931,23.483870967741936
air_4cab91146e3d1897,13.6,13.191489361702128,14.18,15.186046511627907,15.04,14.72,16.083333333333332,15.583333333333334,14.428571428571429,14.791666666666666
air_4cca5666eaf5c709,27.06779661016949,30.80701754385965,31.85483870967742,31.173076923076923,30.483870967741936,26.333333333333332,27.3,27.580645161290324,29.566666666666666,33.53333333333333
air_4ce7b17062a1bf73,7.261904761904762,7.0638297872340425,8.104166666666666,7.5476190476190474,6.6,6.45,7.958333333333333,8.090909090909092,7.72,10.125
air_4d21676ed11f0bac,28.92,27.40740740740741,35.53333333333333,29.954545454545453,44.793103448275865,42.392857142857146,37.93333333333333,29.79310344827586,33.32142857142857,43.46666666666667
air_4d71826793c09b22,22.24074074074074,23.087719298245613,22.532258064516128,23.25,20.677419354838708,20.967741935483872,22.533333333333335,20.483870967741936,20.533333333333335,26.8
air_4d90a22572fa1ec9,25.73913043478261,18.958333333333332,20.655172413793103,25.055555555555557,23.5,20.84,21.807692307692307,20.925925925925927,20.884615384615383,26.51851851851852
air_4de6d887a7b1c1fc,16.666666666666668,12.538461538461538,14.24,15.61111111111111,15.733333333333333,15.958333333333334,15.73076923076923,13.862068965517242,15.458333333333334,15.592592592592593
air_4dea8d17f6f59c56,6.433333333333334,17.5,23.0,23.285714285714285,23.041666666666668,17.423076923076923,23.357142857142858,17.307692307692307,5.884615384615385,5.096774193548387
air_4e1c38f68f435596,36.09090909090909,34.875,35.88461538461539,35.0,37.0,36.07692307692308,32.88,37.6,32.65384615384615,40.0
air_4f762e840b3996e1,12.30188679245283,14.236363636363636,15.15,12.980392156862745,13.612903225806452,16.695652173913043,13.517241379310345,13.0,17.448275862068964,19.714285714285715
air_4feeb8600f131e43,47.291666666666664,53.24,54.96296296296296,56.68421052631579,60.35,53.04545454545455,58.15,49.65217391304348,50.291666666666664,50.125
air_500641aca4cf673c,16.551724137931036,17.194444444444443,17.904761904761905,18.571428571428573,14.523809523809524,11.75,13.761904761904763,15.222222222222221,13.3125,19.0
air_506fe758114df773,16.892857142857142,17.454545454545453,22.050847457627118,27.16,17.103448275862068,23.25925925925926,15.576923076923077,25.892857142857142,14.962962962962964,20.666666666666668
air_51281cd059d7b89b,9.772727272727273,2.0,33.0,12.285714285714286,0.0,22.0,11.866666666666667,10.758620689655173,9.566666666666666,12.548387096774194
air_51319e7acf0438cf,11.977777777777778,12.74468085106383,13.92,13.585365853658537,10.56,14.26086956521739,14.227272727272727,11.777777777777779,11.708333333333334,13.821428571428571
air_52a08ef3efdb4bb0,16.0,29.6,58.9,35.42857142857143,44.42857142857143,1.6,8.75,15.166666666666666,29.0,26.833333333333332
air_52e2a1fd42bc917a,12.363636363636363,12.333333333333334,10.461538461538462,10.789473684210526,11.0,10.52,11.5,10.72,10.68,11.807692307692308
air_536043fcf1a4f8a4,29.56140350877193,27.912280701754387,30.661290322580644,28.923076923076923,34.806451612903224,34.29032258064516,30.633333333333333,31.866666666666667,30.75862068965517,33.774193548387096
air_539d693f7317c62d,15.777777777777779,15.25531914893617,15.30188679245283,15.555555555555555,19.23076923076923,14.434782608695652,14.423076923076923,16.88,19.04,19.6
air_546b353cbea4a45b,13.744186046511627,23.25,16.73076923076923,17.325581395348838,15.4,15.52,16.708333333333332,15.346153846153847,17.458333333333332,17.416666666666668
air_5485912b44f976de,10.076923076923077,12.217391304347826,11.625,8.3125,10.827586206896552,10.851851851851851,10.0,10.777777777777779,14.72,13.423076923076923
air_54d6c25d33f5260e,34.29090909090909,29.45614035087719,44.09836065573771,34.35294117647059,31.516129032258064,31.96551724137931,29.933333333333334,35.32258064516129,39.03448275862069,38.2
air_54ed43163b7596c4,16.216216216216218,16.902439024390244,18.295454545454547,16.0,17.157894736842106,14.2,14.65,15.2,13.4,20.05263157894737
air_55390f784018349a,44.55555555555556,47.93181818181818,47.86,47.625,35.68181818181818,35.6,39.31818181818182,43.45454545454545,43.40909090909091,48.09090909090909
air_55c3627912b9c849,12.314814814814815,12.125,12.9,12.326923076923077,10.516129032258064,12.161290322580646,12.517241379310345,11.64516129032258,13.428571428571429,15.193548387096774
air_55e11c33d4758131,26.766666666666666,26.642857142857142,29.677419354838708,24.09090909090909,22.967741935483872,23.225806451612904,22.033333333333335,21.70967741935484,20.7,21.612903225806452
air_56cd12f31a0afc04,26.666666666666668,31.178571428571427,34.41935483870968,31.727272727272727,30.419354838709676,26.516129032258064,30.133333333333333,26.548387096774192,27.033333333333335,33.666666666666664
air_56cebcbd6906e04c,18.1,21.91304347826087,31.52,17.05263157894737,23.137931034482758,19.066666666666666,23.821428571428573,24.833333333333332,21.7,39.74193548387097
air_56ea46c14b2dd967,33.857142857142854,34.964285714285715,35.70967741935484,38.90909090909091,36.766666666666666,29.64,34.37931034482759,32.0,28.966666666666665,33.407407407407405
air_57013002b912772b,5.130434782608695,3.8518518518518516,3.7241379310344827,4.65,4.75,5.066666666666666,4.88,5.428571428571429,5.3076923076923075,6.714285714285714
air_573ecdf81b157d22,35.108695652173914,33.611111111111114,32.2,31.955555555555556,35.76923076923077,34.36,34.61538461538461,28.23076923076923,28.076923076923077,34.30769230769231
air_57c9eea1a2b66e65,15.125,13.583333333333334,14.307692307692308,13.578947368421053,19.962962962962962,16.384615384615383,16.0,15.851851851851851,15.333333333333334,13.423076923076923
air_57ed725a1930a5b9,20.40740740740741,21.462962962962962,17.0327868852459,18.58,21.833333333333332,17.741935483870968,21.033333333333335,16.75,14.411764705882353,16.22222222222222
air_5878b6f2a9da12c1,12.538461538461538,14.038461538461538,12.333333333333334,12.545454545454545,11.32258064516129,12.115384615384615,11.821428571428571,12.518518518518519,12.5,15.0
air_59cc9b2b209c6331,10.947368421052632,13.11111111111111,11.666666666666666,10.333333333333334,10.55,13.6875,15.0,31.22222222222222,19.083333333333332,24.0625
air_5a9a6cbeeb434c08,17.03846153846154,16.653846153846153,26.266666666666666,23.1,23.192307692307693,19.035714285714285,17.428571428571427,18.107142857142858,19.137931034482758,24.384615384615383
air_5acc13d655a6e8b2,21.8,22.28,27.482758620689655,24.45,23.357142857142858,23.14814814814815,26.48148148148148,28.192307692307693,21.76923076923077,29.964285714285715
air_5afb1cca48ceaa19,38.82608695652174,38.166666666666664,43.96153846153846,41.10526315789474,41.7037037037037,37.56521739130435,39.48148148148148,41.714285714285715,42.92,41.2962962962963
air_5b6d18c470bbfaf9,20.431372549019606,30.019607843137255,28.169811320754718,23.1875,17.85185185185185,18.0,24.153846153846153,22.77777777777778,16.807692307692307,14.076923076923077
air_5b704df317ed1962,1.619047619047619,1.9545454545454546,1.9523809523809523,2.2142857142857144,14.92,2.761904761904762,3.4615384615384617,1.7857142857142858,2.0952380952380953,1.894736842105263
air_5bd22f9cc1426a90,28.52173913043478,23.074074074074073,27.137931034482758,28.7,12.166666666666666,23.88,27.444444444444443,27.464285714285715,26.40740740740741,29.535714285714285
air_5c65468938c07fa5,19.964285714285715,23.365384615384617,18.716666666666665,21.365384615384617,17.6,14.814814814814815,10.923076923076923,15.296296296296296,19.52,18.434782608695652
air_5c7489c9ec755e2d,28.391304347826086,22.555555555555557,32.476190476190474,33.84615384615385,29.705882352941178,31.210526315789473,24.318181818181817,29.65,26.3,33.958333333333336
air_5c817ef28f236bdf,30.737704918032787,40.175438596491226,40.24193548387097,36.94230769230769,44.064516129032256,35.38709677419355,37.8,38.45161290322581,37.9,44.45161290322581
air_5cb030b9f0b91537,6.818181818181818,10.333333333333334,10.461538461538462,10.263157894736842,12.333333333333334,13.296296296296296,10.478260869565217,9.777777777777779,9.88,10.8
air_5cfc537125d97f16,7.962962962962963,9.071428571428571,7.966666666666667,10.318181818181818,8.89655172413793,8.137931034482758,7.321428571428571,7.892857142857143,7.642857142857143,9.161290322580646
air_5d7c744c3a2ef624,27.366666666666667,28.214285714285715,31.103448275862068,30.476190476190474,28.93548387096774,29.9,31.535714285714285,29.8,23.866666666666667,35.806451612903224
air_5d945ade487cdf4d,12.439024390243903,12.666666666666666,13.48936170212766,12.75609756097561,19.318181818181817,16.91304347826087,12.526315789473685,10.44,11.807692307692308,11.869565217391305
air_5dea8a7a5bf5eb71,30.071428571428573,35.32142857142857,34.064516129032256,30.227272727272727,35.935483870967744,25.193548387096776,26.833333333333332,31.548387096774192,33.172413793103445,28.321428571428573
air_5e339a1f364cdb00,8.882352941176471,6.0,11.037037037037036,9.736842105263158,15.607142857142858,15.703703703703704,14.137931034482758,14.892857142857142,7.16,6.884615384615385
air_5e34c6fe6fabd10e,19.153846153846153,18.454545454545453,18.272727272727273,19.529411764705884,22.46153846153846,17.192307692307693,18.8,23.785714285714285,18.56,21.8
air_5e70fe82f9e4fab6,12.773584905660377,13.03921568627451,13.24074074074074,12.55813953488372,13.5,14.607142857142858,20.48148148148148,15.8,9.923076923076923,15.142857142857142
air_5e939e005bd34633,37.03448275862069,24.482758620689655,19.884615384615383,29.526315789473685,11.6,0.0,0.0,0.0,0.0,0.0
air_5ed3198e4a5eed0f,26.6,31.58974358974359,34.022222222222226,38.2972972972973,30.565217391304348,28.523809523809526,32.18181818181818,33.38095238095238,29.72222222222222,31.772727272727273
air_5f3a3ef4cba110a4,24.18421052631579,21.4468085106383,24.4375,31.358974358974358,39.57142857142857,29.0,32.80952380952381,32.36363636363637,35.85,26.35
air_5f6fa1b897fe80d5,30.285714285714285,29.347826086956523,32.26923076923077,28.764705882352942,28.8,29.72,28.545454545454547,29.2,30.08,36.074074074074076
air_5fbda8e9302f7c13,25.52,33.583333333333336,29.11111111111111,26.210526315789473,20.625,14.15,16.875,21.08,23.88,22.291666666666668
air_602ca92c0db34f8f,19.61111111111111,17.318181818181817,15.653846153846153,21.210526315789473,17.22222222222222,14.916666666666666,20.846153846153847,22.375,22.423076923076923,20.185185185185187
air_609050e4e4f79ae1,21.627450980392158,24.74,21.90740740740741,18.68888888888889,19.22222222222222,20.384615384615383,12.25925925925926,10.76923076923077,14.407407407407407,22.08
air_60a7057184ec7ec7,36.01639344262295,29.410714285714285,36.354838709677416,32.01923076923077,38.38709677419355,42.29032258064516,35.241379310344826,33.806451612903224,29.9,39.83870967741935
air_60aa54ecbc602348,7.266666666666667,7.3,7.134615384615385,5.702127659574468,3.607142857142857,6.08,4.214285714285714,7.653846153846154,5.615384615384615,6.615384615384615
air_6108821ffafa9b72,21.52173913043478,24.47826086956522,24.076923076923077,25.57894736842105,21.08,24.24,21.846153846153847,25.466666666666665,26.533333333333335,21.695652173913043
air_614e2f7e76dff854,11.543478260869565,11.173913043478262,10.415094339622641,10.976744186046512,12.307692307692308,9.961538461538462,10.608695652173912,9.153846153846153,10.703703703703704,12.461538461538462
air_61668cc2b0778898,7.32,6.769230769230769,10.222222222222221,9.25,0.0,8.4,8.2,7.9655172413793105,7.461538461538462,7.44
air_61b8d37c33617f21,33.25806451612903,30.321428571428573,33.67741935483871,28.136363636363637,31.774193548387096,34.354838709677416,30.133333333333333,28.93548387096774,28.3,33.29032258064516
air_61de73b097513f58,10.148148148148149,10.290909090909091,10.583333333333334,10.96078431372549,9.6,9.777777777777779,9.7,8.466666666666667,9.466666666666667,11.935483870967742
air_622375b4815cf5cb,30.30188679245283,23.764705882352942,37.42622950819672,33.645833333333336,31.785714285714285,34.0,33.86666666666667,24.571428571428573,25.310344827586206,47.3
air_627cabe2fe53f33f,12.76923076923077,15.608695652173912,18.62962962962963,13.944444444444445,13.961538461538462,11.708333333333334,13.038461538461538,12.074074074074074,13.56,17.62962962962963
air_629d9935273c82ae,18.483870967741936,20.392857142857142,20.903225806451612,21.136363636363637,25.29032258064516,23.741935483870968,22.85185185185185,22.0,23.137931034482758,22.451612903225808
air_629edf21ea38ac2d,15.74074074074074,12.821428571428571,25.96551724137931,37.57142857142857,25.962962962962962,17.64,22.2,20.551724137931036,16.433333333333334,28.933333333333334
air_632ba66e1f75aa28,11.479166666666666,13.365384615384615,13.578947368421053,14.822222222222223,14.857142857142858,15.0,10.380952380952381,13.464285714285714,12.076923076923077,12.777777777777779
air_638c35eb25e53eea,19.728813559322035,23.12280701754386,25.322580645161292,24.098039215686274,33.096774193548384,33.266666666666666,23.17241379310345,21.70967741935484,21.933333333333334,23.0
air_63a750d8b4b6a976,16.571428571428573,20.72340425531915,21.563636363636363,19.90909090909091,32.22222222222222,25.73076923076923,23.26923076923077,20.84,20.642857142857142,28.5
air_63a88d81295195ed,25.82,25.87037037037037,32.16949152542373,32.88235294117647,24.275862068965516,20.392857142857142,27.384615384615383,29.75,28.62962962962963,43.03333333333333
air_63b13c56b7201bd9,18.28813559322034,29.563636363636363,30.949152542372882,24.64,11.62962962962963,10.466666666666667,9.714285714285714,9.166666666666666,7.896551724137931,7.838709677419355
air_63e28ee0b0c955a7,21.02,18.686274509803923,21.557692307692307,22.74468085106383,24.892857142857142,21.53846153846154,20.392857142857142,21.0,19.310344827586206,20.576923076923077
air_640cf4835f0d9ba3,21.527272727272727,19.666666666666668,19.016129032258064,21.352941176470587,20.35483870967742,14.741935483870968,16.1,21.516129032258064,23.066666666666666,35.03225806451613
air_6411203a47b5ec77,9.36,11.0,10.142857142857142,9.666666666666666,12.875,9.869565217391305,9.76923076923077,10.166666666666666,10.5,10.142857142857142
air_645cb18b33f938cf,13.875,15.272727272727273,13.0,15.823529411764707,15.607142857142858,15.344827586206897,15.52,22.615384615384617,17.115384615384617,19.72
air_646b93e336f0dded,9.95,8.92,8.217391304347826,6.277777777777778,9.952380952380953,7.173913043478261,5.793103448275862,9.136363636363637,8.6,15.304347826086957
air_64a5d5c1381837af,40.142857142857146,39.214285714285715,39.064516129032256,40.72727272727273,35.57142857142857,38.61290322580645,39.7,41.193548387096776,38.6,45.96666666666667
air_64d4491ad8cdb1c6,14.5,13.264150943396226,14.5,15.833333333333334,17.4,11.0,16.153846153846153,15.28,14.571428571428571,22.142857142857142
air_650f9b9de0c5542c,22.08695652173913,22.270833333333332,24.962962962962962,24.955555555555556,24.555555555555557,17.105263157894736,26.5,24.625,21.545454545454547,24.625
air_657a0748462f85de,8.375,7.44,8.56,8.0,9.0,6.923076923076923,9.814814814814815,7.08,8.192307692307692,7.84
air_65e294f1ae6df9c3,22.813953488372093,23.5531914893617,20.23076923076923,21.045454545454547,17.84,11.88,13.875,17.44,22.291666666666668,31.703703703703702
air_6607fe3671242ce3,36.035714285714285,38.535714285714285,42.645161290322584,41.45454545454545,34.806451612903224,30.0,36.266666666666666,36.58064516129032,33.9,35.806451612903224
air_670a0c1c4108bcea,21.137254901960784,23.102040816326532,24.67241379310345,24.59090909090909,23.727272727272727,25.130434782608695,22.555555555555557,25.04,25.904761904761905,22.0
air_671b4bea84dafb67,24.32075471698113,24.321428571428573,26.796610169491526,25.846153846153847,24.0,21.161290322580644,24.1,24.161290322580644,25.366666666666667,28.214285714285715
air_673acd9fa5e0dd78,6.0212765957446805,7.3061224489795915,8.019607843137255,7.27906976744186,10.806451612903226,10.296296296296296,6.296296296296297,5.25,4.703703703703703,6.851851851851852
air_67483104fa38ef6c,31.68,31.608695652173914,32.04,32.27777777777778,28.64,26.76,26.272727272727273,27.045454545454547,29.56,29.84
air_675aa35cba456fd1,36.25,34.888888888888886,40.361702127659576,42.775,36.52173913043478,39.38095238095238,39.25,41.21739130434783,41.0,43.19047619047619
air_67f87c159d9e2ee2,39.51724137931034,38.18518518518518,48.064516129032256,40.72727272727273,44.74193548387097,47.03225806451613,38.25,36.83870967741935,41.13793103448276,48.56666666666667
air_68147db09287bf74,13.08695652173913,15.608695652173912,16.444444444444443,24.157894736842106,16.0,11.818181818181818,14.846153846153847,16.84,15.0,15.416666666666666
air_681b0c56328dd2af,33.9,29.849056603773583,29.236363636363638,34.78260869565217,30.095238095238095,30.0,30.46153846153846,33.035714285714285,30.333333333333332,28.28
air_681f96e6a6595f82,37.08510638297872,42.142857142857146,49.283018867924525,46.63636363636363,40.111111111111114,38.48,44.52,40.2,39.81481481481482,55.57692307692308
air_68301bcb11e2f389,28.95744680851064,26.94736842105263,27.951612903225808,28.96153846153846,38.41935483870968,35.607142857142854,31.689655172413794,30.548387096774192,28.266666666666666,28.70967741935484
air_683371d9baabf410,35.297872340425535,34.916666666666664,36.872727272727275,30.26086956521739,31.925925925925927,34.416666666666664,32.88461538461539,31.51851851851852,32.0,40.4
air_6836438b543ba698,16.161290322580644,12.846153846153847,13.96774193548387,13.863636363636363,56.32258064516129,42.645161290322584,40.56666666666667,18.76923076923077,18.620689655172413,20.258064516129032
air_6873982b9e19c7ad,4.76,5.958333333333333,6.76,5.333333333333333,8.653846153846153,7.038461538461538,4.954545454545454,6.76,5.041666666666667,5.0
